board,hand,meets_frozen_gap_threshold,bettor_seat,caller_seat,bettor_range_before_collision,caller_range_before_collision,bettor_joint_marginal,caller_joint_marginal,bettor_group,caller_group,full_check,compressed_check,full_bet_14,compressed_bet_14,full_call_facing_14,compressed_call_facing_14,full_bet_29,compressed_bet_29,full_call_facing_29,compressed_call_facing_29
9d 2d Kc Tc 4c,2c Qc,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.0002083535257683494,9.921830761102333e-07,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,2c Qd,0,1,5,0.00010661472477810229,0.005174831616617014,0.00010753868969185156,0.005097522474923434,0,3,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.8958594524733711,0.0,6.666666666666667e-06,1.0,0.19432486563427995
9d 2d Kc Tc 4c,2c Qh,0,1,5,0.0006396883486686137,0.005174831616617014,0.0006482260673158994,0.005073681620010701,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2c Qs,0,1,5,0.0006396883486686137,0.005174831616617014,0.0006482260673158994,0.0050736816200107,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2c Kd,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012026830439001279,9.985752867996393e-07,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2c Kh,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012111960510981863,1.0064036200603808e-06,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2c Ks,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012111960510981863,1.0064036200603808e-06,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2c Ac,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012090079580945475,9.840758151716818e-07,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,2c Ad,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020354261773462351,9.637915341596375e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2c Ah,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012078237266878755,9.785853731780097e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2c As,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012078237266878755,9.785853731780097e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 2s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012510622901395253,9.931407616410223e-07,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,2h 3c,0,1,5,0.001244444970306037,0.0016543427096275768,0.001251543127080135,0.0016536257775898611,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 3d,0,1,5,0.00020740749505100613,0.0016543427096275768,0.00020978986222296853,0.0016624241602613988,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 3h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012521611841471191,9.975087645058527e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 3s,0,1,5,0.001244444970306037,0.0016543427096275768,0.0012544018009968297,0.0016514920227911631,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 4d,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.85270603048868e-07,1.0070361386551017e-06,1,1,0.0,6.666666666666667e-06,1.0,0.9998450831764386,1.0,0.99999,0.0,0.0001482501568947111,1.0,0.99999
9d 2d Kc Tc 4c,2h 4h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012353783142999017,1.0025222693743267e-06,1,1,0.0,6.666666666666667e-06,1.0,0.9998450831764386,1.0,0.99999,0.0,0.0001482501568947111,1.0,0.99999
9d 2d Kc Tc 4c,2h 4s,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.925614428972782e-07,1.0011691965869988e-06,1,1,0.0,6.666666666666667e-06,1.0,0.9998450831764386,1.0,0.99999,0.0,0.0001482501568947111,1.0,0.99999
9d 2d Kc Tc 4c,2h 5c,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.0002118532884202987,9.90514876309378e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 5d,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001261596770516566,9.95781283190977e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 5h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012651725205785707,9.846091446296925e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 5s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012651725205785709,9.846091446296925e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 6c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001232390638181642,9.928870317820116e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 6d,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.0002043041816328669,9.935676202427319e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 6h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012258250897972016,9.930225327835392e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 6s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012258250897972018,9.930225327835392e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 7c,0,1,5,0.0031111124257650925,9.99230592443818e-07,0.0031677027599175166,9.862136875160186e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 7d,0,1,5,0.0031111124257650925,9.99230592443818e-07,0.0031782222685371297,9.927483180126616e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 7h,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00021228584000400891,9.897798445463218e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 7s,0,1,5,0.0031111124257650925,9.99230592443818e-07,0.0031842876000601344,9.929395530428644e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 8c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012767687369690402,9.877663224825933e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h 8d,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012679103606577581,9.761924568267093e-07,0,6,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.9985282232013408,0.0,6.666666666666667e-06,0.0,0.9923454624934344
9d 2d Kc Tc 4c,2h 8h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012679103606577583,9.748689320401177e-07,0,6,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.9985282232013408,0.0,6.666666666666667e-06,0.0,0.9923454624934344
9d 2d Kc Tc 4c,2h 8s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012679103606577581,9.748689320401177e-07,0,6,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.9985282232013408,0.0,6.666666666666667e-06,0.0,0.9923454624934344
9d 2d Kc Tc 4c,2h 9c,0,1,5,0.0015807594746753359,9.99230592443818e-07,0.001549556167981532,9.988495284830626e-07,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2h 9h,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.942402161795436e-07,1.0001697540771238e-06,1,1,0.0,6.666666666666667e-06,1.0,0.9998450831764386,1.0,0.99999,0.0,0.0001482501568947111,1.0,0.99999
9d 2d Kc Tc 4c,2h 9s,0,1,5,0.0015807594746753359,9.99230592443818e-07,0.0015718966766439099,1.0018887923541698e-06,1,1,0.0,6.666666666666667e-06,1.0,0.9998450831764386,1.0,0.99999,0.0,0.0001482501568947111,1.0,0.99999
9d 2d Kc Tc 4c,2h Td,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020960414756808704,9.934968456281425e-07,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2h Th,0,1,5,9.998460237123483e-07,9.99230592443818e-07,1.0104353916816253e-06,1.000450236816283e-06,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2h Ts,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020960414756808704,1.0006748422834172e-06,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2h Jc,0,1,5,0.001244444970306037,0.00596624041874077,0.0012523796772449395,0.005941107108650301,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2h Jd,0,1,5,0.00020740749505100613,0.00596624041874077,0.0002086644263016301,0.005977228891588408,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.3376775422286579,0.2005953564504219
9d 2d Kc Tc 4c,2h Jh,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.0002086644263016301,1.0096046291002322e-06,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2h Js,0,1,5,0.001244444970306037,0.00596624041874077,0.001260070673474938,0.006034919965444906,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.683379618370941,0.2005953564504219
9d 2d Kc Tc 4c,2h Qc,0,1,5,0.0006396883486686137,0.005174831616617014,0.0006462103124598682,0.005191526131008821,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2h Qd,0,1,5,0.0006396883486686137,0.005174831616617014,0.0006452321381511094,0.005151282789289844,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2h Qh,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020900709819341617,9.890294495438385e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2h Qs,0,1,5,0.0006396883486686137,0.005174831616617014,0.0006482260673158994,0.00512443784927608,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2h Kd,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012026830439001279,1.0083760263785268e-06,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2h Kh,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020186600851636433,1.0150758923190746e-06,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2h Ks,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020186600851636433,1.0150758923190746e-06,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2h Ac,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012090079580945475,9.938765547505692e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2h Ad,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020354261773462351,9.735922737385252e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h Ah,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012078237266878755,9.883861127568974e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2h As,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012078237266878755,9.883861127568974e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 3c,0,1,5,0.001244444970306037,0.0016543427096275768,0.001251543127080135,0.0016536257775898611,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 3d,0,1,5,0.00020740749505100613,0.0016543427096275768,0.00020978986222296853,0.0016624241602613988,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 3h,0,1,5,0.001244444970306037,0.0016543427096275768,0.0012544018009968297,0.0016514920227911631,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 3s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012521611841471191,9.975087645058527e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 4d,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.85270603048868e-07,1.0070361386551017e-06,1,1,0.0,6.666666666666667e-06,1.0,0.9998450831764386,1.0,0.99999,0.0,0.0001482501568947111,1.0,0.99999
9d 2d Kc Tc 4c,2s 4h,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.925614428972782e-07,1.0011691965869988e-06,1,1,0.0,6.666666666666667e-06,1.0,0.9998450831764386,1.0,0.99999,0.0,0.0001482501568947111,1.0,0.99999
9d 2d Kc Tc 4c,2s 4s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001235378314299902,1.0025222693743267e-06,1,1,0.0,6.666666666666667e-06,1.0,0.9998450831764386,1.0,0.99999,0.0,0.0001482501568947111,1.0,0.99999
9d 2d Kc Tc 4c,2s 5c,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.0002118532884202987,9.90514876309378e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 5d,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001261596770516566,9.95781283190977e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 5h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012651725205785707,9.846091446296925e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 5s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012651725205785709,9.846091446296925e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 6c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001232390638181642,9.928870317820116e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 6d,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.0002043041816328669,9.935676202427319e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 6h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012258250897972018,9.930225327835392e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 6s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012258250897972018,9.930225327835392e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 7c,0,1,5,0.0031111124257650925,9.99230592443818e-07,0.0031677027599175166,9.862136875160186e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 7d,0,1,5,0.0031111124257650925,9.99230592443818e-07,0.0031782222685371297,9.927483180126616e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 7h,0,1,5,0.0031111124257650925,9.99230592443818e-07,0.0031842876000601344,9.929395530428644e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 7s,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00021228584000400891,9.897798445463218e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 8c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012767687369690402,9.877663224825933e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s 8d,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012679103606577581,9.761924568267093e-07,0,6,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.9985282232013408,0.0,6.666666666666667e-06,0.0,0.9923454624934344
9d 2d Kc Tc 4c,2s 8h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012679103606577583,9.748689320401177e-07,0,6,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.9985282232013408,0.0,6.666666666666667e-06,0.0,0.9923454624934344
9d 2d Kc Tc 4c,2s 8s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012679103606577581,9.748689320401177e-07,0,6,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.9985282232013408,0.0,6.666666666666667e-06,0.0,0.9923454624934344
9d 2d Kc Tc 4c,2s 9c,0,1,5,0.0015807594746753359,9.99230592443818e-07,0.001549556167981532,9.988495284830626e-07,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2s 9h,0,1,5,0.0015807594746753359,9.99230592443818e-07,0.0015718966766439097,1.0018887923541698e-06,1,1,0.0,6.666666666666667e-06,1.0,0.9998450831764386,1.0,0.99999,0.0,0.0001482501568947111,1.0,0.99999
9d 2d Kc Tc 4c,2s 9s,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.942402161795436e-07,1.0001697540771238e-06,1,1,0.0,6.666666666666667e-06,1.0,0.9998450831764386,1.0,0.99999,0.0,0.0001482501568947111,1.0,0.99999
9d 2d Kc Tc 4c,2s Td,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020960414756808704,9.934968456281425e-07,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2s Th,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020960414756808704,1.0006748422834172e-06,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2s Ts,0,1,5,9.998460237123483e-07,9.99230592443818e-07,1.0104353916816253e-06,1.000450236816283e-06,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2s Jc,0,1,5,0.001244444970306037,0.00596624041874077,0.0012523796772449395,0.005941107108650301,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2s Jd,0,1,5,0.00020740749505100613,0.00596624041874077,0.0002086644263016301,0.005977228891588408,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.8456183357528347,0.2005953564504219
9d 2d Kc Tc 4c,2s Jh,0,1,5,0.001244444970306037,0.00596624041874077,0.001260070673474938,0.006034919965444906,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.5503766862622193,0.2005953564504219
9d 2d Kc Tc 4c,2s Js,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020866442630163013,1.0096046291002322e-06,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2s Qc,0,1,5,0.0006396883486686137,0.005174831616617014,0.0006462103124598682,0.005191526131008821,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2s Qd,0,1,5,0.0006396883486686137,0.005174831616617014,0.0006452321381511094,0.005151282789289844,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2s Qh,0,1,5,0.0006396883486686137,0.005174831616617014,0.0006482260673158994,0.00512443784927608,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2s Qs,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020900709819341617,9.890294495438385e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2s Kd,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012026830439001279,1.0083760263785268e-06,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2s Kh,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020186600851636433,1.0150758923190746e-06,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2s Ks,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020186600851636433,1.0150758923190746e-06,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,2s Ac,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012090079580945475,9.938765547505692e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,1.0,0.2005953564504219
9d 2d Kc Tc 4c,2s Ad,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020354261773462351,9.735922737385252e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
9d 2d Kc Tc 4c,2s Ah,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012078237266878755,9.883861127568974e-07,0,11,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5363217403203392,0.0,6.666666666666667e-06,0.0,0.2005953564504219
